"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition"
2714,160,2,24,2544,2,3,4,4,1,5,1,21,3,3,4,5,7,5,2005,2005,2,1,8,9,3,1,3,5,3,3,5,4,7,0,7,0,600,600,1,1,2,4,520,623,80,1223,0,0,2,1,2,1,3,4,8,0,4,6,2005,3,2,480,5,6,3,0,166,0,0,0,0,3,5,2,0,7,2006,10,5
2715,160,2,0,2998,2,2,4,4,1,5,1,21,3,3,5,5,6,5,2000,2000,2,1,8,9,2,256,3,5,3,3,5,4,3,353,7,0,403,756,1,1,2,4,768,756,0,1524,0,0,2,1,2,1,3,4,8,0,4,6,2000,4,2,440,5,6,3,0,32,0,0,0,0,3,5,2,0,6,2006,10,5
2716,160,2,0,4447,2,2,1,4,1,3,1,21,3,3,5,5,7,5,2003,2003,2,1,12,14,3,1,3,5,3,3,5,4,7,0,7,0,530,530,1,1,2,4,530,550,0,1080,0,0,2,1,2,1,3,4,8,0,4,2,2003,3,2,496,5,6,3,0,50,0,0,0,0,3,5,2,0,7,2006,10,5
2717,60,2,114,8314,2,3,1,4,1,1,1,21,3,3,1,5,7,5,1997,1998,4,1,13,15,3,1,3,5,3,3,5,4,7,0,7,0,569,569,1,1,2,4,854,840,0,1694,0,0,2,1,3,1,3,6,8,1,6,4,1997,4,1,434,5,6,3,0,382,0,0,110,0,3,1,2,0,11,2006,10,5
2718,20,2,60,7180,2,3,1,4,1,5,1,21,3,3,1,3,8,5,2001,2002,2,1,6,6,3,1,3,5,3,3,5,4,7,0,7,0,1568,1568,1,1,2,4,1568,0,0,1568,0,0,2,0,3,1,3,6,8,1,6,2,2001,3,2,564,5,6,3,0,266,0,0,0,0,3,5,2,0,9,2006,10,5
2719,190,5,79,13110,2,2,1,4,1,1,1,17,7,2,2,3,5,6,1972,1972,2,1,10,11,2,84,4,5,2,3,5,4,3,962,7,0,191,1153,1,1,2,4,1193,0,0,1193,1,0,2,0,2,1,5,6,8,0,4,2,1972,1,2,501,5,6,3,140,153,0,0,0,0,3,3,2,0,7,2006,10,5
2720,20,5,78,10140,2,2,4,4,1,5,1,17,7,3,1,3,7,6,1967,1967,4,1,7,7,2,165,4,5,2,5,5,4,2,553,4,68,713,1334,1,3,2,4,1334,0,0,1334,1,0,2,0,3,1,5,7,8,0,4,2,1967,3,2,477,5,6,3,0,20,35,0,264,0,3,5,2,0,4,2006,10,5
2721,20,5,80,9600,2,2,4,4,1,1,1,13,2,3,1,3,5,5,1968,1968,2,1,8,9,3,1,4,5,2,5,5,4,1,758,7,0,293,1051,1,3,2,4,1051,0,0,1051,1,0,1,0,3,1,5,6,8,0,4,2,1968,3,2,504,5,6,3,0,0,0,0,0,0,3,5,2,0,7,2006,10,5
2722,60,5,72,8640,2,2,4,4,1,5,1,13,2,3,1,5,5,5,1968,1968,2,1,7,7,2,188,4,5,2,3,1,3,1,361,6,483,56,900,1,1,2,4,884,886,0,1770,1,0,1,1,4,1,5,7,8,0,4,2,1968,3,2,530,5,6,3,0,60,0,0,270,0,3,5,4,455,6,2006,10,5
2723,20,5,78,9360,2,2,4,4,1,5,1,13,2,3,1,3,6,7,1968,2004,4,1,7,7,2,125,4,5,2,5,5,1,1,760,7,0,216,976,1,5,2,4,976,0,0,976,1,0,1,0,2,1,3,4,8,1,2,2,1968,3,2,504,5,6,3,94,0,0,0,0,0,3,5,2,0,8,2006,10,1
2724,85,5,70,8400,2,2,4,4,1,5,1,13,2,3,1,6,5,6,1968,1968,2,1,7,7,3,1,4,5,2,3,5,2,3,744,7,0,89,833,1,3,2,4,898,0,0,898,1,0,1,0,3,1,5,6,8,0,4,2,1968,3,1,326,5,6,3,143,0,0,0,0,0,3,5,2,0,8,2006,10,5
2725,20,5,0,9759,2,2,1,4,1,5,1,13,3,3,1,3,5,5,1966,1966,2,1,10,11,3,1,4,5,2,5,5,4,2,799,7,0,252,1051,1,5,2,4,1051,0,0,1051,1,0,1,0,3,1,5,6,8,0,4,2,1966,3,1,264,5,6,3,182,88,0,0,0,0,3,5,2,0,3,2006,10,5
2726,80,5,80,9600,2,2,4,4,1,5,1,13,3,3,1,7,5,7,1967,1967,2,1,8,9,2,80,4,5,3,5,5,1,1,602,6,402,137,1141,1,3,2,4,1141,0,0,1141,1,0,1,0,3,1,5,6,8,0,4,2,1967,4,1,568,5,6,3,0,78,0,0,0,0,3,5,2,0,7,2006,10,5
2727,190,5,80,8800,2,2,4,4,1,5,1,13,7,3,2,3,6,7,1965,2000,4,1,4,14,3,1,4,3,3,5,5,3,1,901,2,252,34,1187,1,1,2,4,1565,0,0,1565,1,0,2,0,3,1,3,7,3,2,6,2,1965,3,1,299,5,6,3,200,25,211,0,0,0,3,3,4,460,6,2006,10,1
2728,20,5,0,10368,2,2,1,4,1,2,1,13,3,3,1,3,6,6,1964,1964,4,1,7,7,2,60,4,5,2,5,5,4,1,260,4,748,0,1008,1,1,2,4,1488,0,0,1488,1,0,1,1,3,1,5,7,8,1,3,2,1964,1,2,430,5,6,3,154,60,0,0,0,0,3,5,2,0,4,2006,10,5
2729,60,5,85,9350,2,2,4,4,1,5,1,13,3,3,1,5,5,6,1964,1964,2,1,7,7,3,1,4,5,2,5,5,4,1,360,7,0,360,720,1,3,2,4,720,720,0,1440,0,0,1,1,4,1,5,7,8,1,5,2,1964,1,2,480,5,6,3,0,32,240,0,0,0,3,5,2,0,7,2006,10,5
2730,20,5,80,10800,2,2,4,4,1,5,1,13,3,3,1,3,5,7,1960,1960,4,1,13,15,2,45,4,5,2,5,5,4,1,632,7,0,616,1248,1,1,2,4,1248,0,0,1248,1,0,1,0,3,1,5,6,8,0,4,2,1960,4,1,286,5,6,3,0,0,0,0,0,0,3,3,2,0,5,2006,10,5
2731,30,5,60,8550,2,2,4,4,1,5,1,13,3,3,1,3,6,8,1934,1950,2,1,8,9,3,1,4,5,2,5,5,4,2,574,7,0,242,816,1,1,2,4,816,0,0,816,1,0,1,0,2,1,5,4,8,1,2,2,1949,4,1,240,5,6,3,228,0,40,0,0,0,3,3,2,0,7,2006,10,5
2732,20,5,68,9724,2,2,4,4,1,5,1,13,3,3,1,3,5,7,1947,1950,4,1,4,4,3,1,4,5,2,5,5,4,7,0,7,0,938,938,1,1,2,4,1043,0,0,1043,0,0,1,0,2,1,5,5,8,1,3,6,1947,4,1,273,5,6,3,125,48,0,0,0,0,3,2,2,0,5,2006,10,5
2733,20,5,80,9600,2,2,4,4,1,5,1,13,3,3,1,3,5,6,1961,1990,2,1,14,16,3,1,4,5,2,5,5,3,2,915,7,0,336,1251,1,5,2,4,1433,0,0,1433,1,0,1,0,3,1,5,7,3,1,3,2,1961,4,2,441,5,6,3,144,0,205,0,0,0,3,5,2,0,6,2006,10,5
2734,20,5,89,10858,2,2,4,4,1,1,1,13,2,3,1,3,5,6,1952,1952,2,1,13,11,4,89,4,3,2,5,5,3,4,40,7,0,1404,1444,1,1,2,4,1624,0,0,1624,1,0,1,0,2,1,5,6,3,1,3,2,1952,3,1,240,5,6,3,0,40,324,0,0,0,3,3,2,0,7,2006,10,6
2735,20,5,80,9600,2,2,4,4,1,5,1,13,3,3,1,3,5,5,1951,1951,2,1,7,7,4,84,4,5,2,5,5,4,1,996,7,0,60,1056,1,1,2,1,1216,0,0,1216,1,0,1,0,3,1,5,7,8,0,4,2,1951,3,1,280,5,6,3,0,0,0,0,0,0,3,5,2,0,5,2006,10,5
2736,60,5,79,9462,2,2,4,4,1,5,1,13,3,3,1,5,5,6,1949,1973,2,1,13,15,3,1,4,5,2,5,5,4,7,0,7,0,704,704,1,3,2,1,1024,704,0,1728,0,0,1,1,3,1,5,7,3,1,3,2,1949,4,1,234,5,6,3,245,60,0,0,0,0,3,3,2,0,7,2006,10,5
2737,20,5,82,9888,2,2,4,4,1,5,1,13,3,3,1,3,5,6,1954,1975,2,1,8,9,3,1,4,3,2,5,5,4,2,486,7,0,450,936,1,5,2,1,936,0,0,936,0,0,1,0,2,1,5,5,8,0,4,2,1954,4,1,240,5,6,3,0,0,160,0,0,0,3,3,2,0,3,2006,10,5
2738,90,5,0,8917,2,2,1,4,1,5,1,13,3,3,3,3,5,5,1967,1967,2,1,10,11,3,1,4,5,2,5,5,4,7,0,7,0,1584,1584,1,5,2,4,1584,0,0,1584,0,0,2,0,4,2,5,8,8,0,4,6,1967,4,2,506,5,6,3,0,0,0,0,0,0,3,5,2,0,10,2006,10,5
2739,80,5,0,12700,2,2,1,4,1,5,1,13,3,3,1,7,6,5,1964,1964,2,1,7,7,3,1,4,5,2,5,5,4,1,939,7,0,307,1246,1,5,2,4,1246,0,0,1246,1,0,1,0,3,1,5,6,8,2,3,2,1964,3,2,441,5,6,3,0,69,0,0,0,0,3,5,2,0,11,2006,10,5
2740,20,5,109,9723,2,2,1,4,1,1,1,13,3,3,1,3,6,7,1963,1963,4,1,8,9,2,200,4,5,2,5,5,4,7,0,7,0,1008,1008,1,5,2,4,1008,0,0,1008,0,0,1,0,2,1,5,5,8,0,4,2,1963,3,2,430,5,6,3,0,0,0,0,0,0,3,5,2,0,10,2006,10,5
2741,20,5,70,8400,2,2,4,4,1,1,1,13,2,3,1,3,5,5,1957,1957,2,1,4,4,3,1,4,5,2,2,5,3,2,623,7,0,556,1179,1,3,2,4,1364,0,0,1364,0,0,1,1,3,1,5,6,8,1,3,2,1957,3,1,331,5,6,3,0,60,0,0,0,0,3,1,2,0,3,2006,10,5
2742,20,5,0,9610,2,2,1,4,1,1,1,13,2,3,1,3,6,6,1958,1958,4,1,13,15,2,274,4,5,2,5,5,4,6,203,7,0,918,1121,1,1,2,1,1336,0,0,1336,0,0,1,1,3,1,5,7,8,1,6,2,1958,3,2,488,5,6,3,80,0,0,0,0,0,3,5,2,0,12,2006,10,5
2743,80,5,125,10000,2,2,4,4,1,1,1,13,3,3,1,7,5,6,1956,1956,4,1,13,15,2,169,4,5,2,5,5,1,2,678,6,281,99,1058,1,1,2,4,1370,0,0,1370,1,0,1,0,3,1,5,6,8,1,6,3,1956,3,1,300,5,6,3,191,0,0,0,120,0,3,3,2,0,2,2006,10,5
2744,20,5,72,10152,2,2,4,4,1,5,1,13,3,3,1,3,6,6,1956,1994,2,1,13,15,3,1,4,5,2,5,5,1,2,914,7,0,210,1124,1,1,2,4,1124,0,0,1124,1,0,1,0,3,1,5,6,8,1,6,2,1956,1,1,353,5,6,3,0,211,180,0,142,0,3,5,2,0,5,2006,10,5
2745,20,5,70,8092,2,2,4,4,1,5,1,13,3,3,1,3,6,8,1954,2000,4,1,13,15,2,105,4,3,2,5,5,4,1,824,7,0,226,1050,1,1,2,4,1050,0,0,1050,1,0,1,0,3,1,3,6,8,0,4,2,1954,3,1,286,5,6,3,0,0,0,0,0,0,3,5,2,0,6,2006,10,1
2746,20,5,66,12778,2,2,4,4,1,5,1,13,3,3,1,3,5,6,1952,2003,2,1,8,9,3,1,4,5,2,5,5,4,3,658,7,0,350,1008,1,1,2,1,1008,0,0,1008,1,0,1,0,2,1,5,4,8,0,4,2,1952,3,1,280,5,6,3,0,154,0,0,0,0,3,3,2,0,1,2006,10,5
2747,20,5,75,10170,2,2,4,4,1,1,1,13,3,3,1,3,6,6,1951,1951,4,1,13,15,2,261,4,5,2,5,5,4,7,0,7,0,216,216,1,5,2,4,1575,0,0,1575,0,0,1,1,2,1,3,5,8,1,3,2,1951,4,2,400,5,6,3,0,0,0,0,0,0,3,5,2,0,6,2006,10,5
2748,80,5,55,7700,2,2,4,4,1,5,1,13,3,3,1,7,5,7,1956,1956,2,1,12,14,3,1,4,5,2,3,5,4,2,271,7,0,30,301,1,1,2,1,1145,0,0,1145,0,0,1,0,3,1,5,6,4,0,4,6,1993,4,2,684,5,6,3,0,0,0,0,0,0,3,2,2,0,9,2006,10,5
2749,20,5,65,11050,2,2,4,4,1,5,1,13,3,3,1,3,5,5,1956,1956,4,1,13,15,3,1,4,5,2,5,5,4,4,488,7,0,517,1005,1,1,2,4,1005,0,0,1005,0,0,1,0,2,1,5,6,8,1,6,2,1956,4,1,319,5,6,3,0,0,0,0,288,0,3,5,2,0,7,2006,10,5
2750,20,5,80,13600,2,2,4,1,1,5,1,13,3,3,1,3,5,6,1955,1955,2,1,7,7,3,1,4,5,2,5,5,4,6,144,2,912,0,1056,1,3,2,4,1056,0,0,1056,1,0,1,1,3,1,5,6,8,0,4,2,1955,1,1,300,5,6,3,0,0,0,0,0,0,3,3,4,650,11,2006,10,5
2751,20,5,85,15428,2,2,4,4,1,5,1,13,3,3,1,3,5,6,1951,1991,4,1,8,9,3,1,4,5,2,5,5,4,6,741,7,0,143,884,1,1,2,4,884,0,0,884,1,0,1,0,2,1,5,4,8,0,4,2,1951,1,1,270,5,6,3,0,0,0,0,195,0,3,5,2,0,6,2006,10,5
2752,30,5,118,21299,2,2,4,4,1,5,1,13,3,3,1,3,7,5,1941,1963,4,3,4,4,3,1,3,5,2,5,5,4,7,0,7,0,929,929,1,1,2,4,2039,0,0,2039,1,0,1,1,3,1,5,7,3,3,3,1,1941,4,3,791,5,6,3,0,0,90,0,0,0,3,5,2,0,12,2006,1,1
2753,20,5,70,13300,2,2,4,4,1,5,1,13,3,3,1,3,5,5,1956,2001,4,1,13,14,3,1,4,5,2,5,5,4,6,494,7,0,521,1015,1,3,2,4,1384,0,0,1384,1,0,1,0,2,1,5,6,3,0,4,2,2001,4,2,896,5,6,3,75,0,0,323,0,0,3,5,4,400,6,2006,10,5
2754,190,5,94,22136,2,2,4,4,1,5,1,18,1,3,2,1,5,5,1925,1975,2,1,8,9,3,1,4,2,2,5,5,3,3,1018,7,0,1153,2171,1,5,2,4,1392,1248,0,2640,2,0,2,1,5,1,5,10,1,1,3,2,1977,3,3,1008,5,6,1,631,48,148,0,0,0,3,5,2,0,7,2006,10,5
2755,50,5,50,7500,2,2,4,4,1,5,1,13,3,3,1,1,6,6,1947,1950,2,1,12,14,3,1,4,5,2,5,5,4,7,0,7,0,784,784,1,1,2,1,900,412,0,1312,0,0,1,1,3,1,5,6,8,0,4,6,1953,4,2,649,5,6,3,0,28,0,0,0,0,3,5,2,0,10,2006,10,5
2756,30,5,60,10410,2,1,4,4,1,5,1,18,3,3,1,3,3,8,1930,2001,2,1,12,14,3,1,4,3,3,5,5,4,7,0,7,0,713,713,1,1,2,4,713,0,0,713,0,0,1,0,2,1,3,5,8,0,4,6,1936,4,1,371,1,2,1,0,75,161,0,0,0,3,5,2,0,10,2006,10,5
2757,30,5,60,10914,2,1,4,4,1,5,1,13,1,3,1,3,3,3,1929,1950,4,1,13,15,3,1,4,2,2,5,5,3,7,0,7,0,715,715,1,2,1,3,715,0,0,715,0,0,1,0,2,1,5,4,8,0,4,6,1967,4,2,660,1,6,1,0,0,75,0,112,0,3,5,2,0,8,2006,10,5
2758,50,5,60,7008,2,2,4,4,1,1,1,18,3,3,1,1,4,8,1900,1998,2,1,8,9,3,1,4,3,1,2,1,4,7,0,7,0,448,448,1,1,2,4,448,272,0,720,0,0,1,0,1,1,2,5,8,0,4,2,1900,4,1,280,1,6,3,0,0,70,0,0,0,3,5,2,0,3,2006,10,5
2759,70,5,60,7200,2,1,4,4,1,5,1,18,3,3,1,5,6,8,1915,1950,2,1,8,9,3,1,4,1,2,5,5,4,6,338,7,0,325,663,1,1,2,4,774,821,0,1595,0,0,2,0,3,1,5,7,8,1,3,6,1974,4,2,528,5,6,3,49,0,231,0,0,0,3,5,2,0,4,2006,10,5
2760,50,5,60,10818,2,1,4,4,1,5,1,18,3,3,1,1,4,4,1910,1950,2,1,12,14,3,1,4,5,1,2,5,4,7,0,7,0,1077,1077,1,5,2,1,981,779,0,1760,0,0,1,1,4,1,5,7,8,1,6,6,1935,4,2,648,1,6,3,120,0,96,0,0,0,3,5,2,0,2,2006,1,1
2761,80,5,83,10184,2,2,4,4,1,5,1,13,3,3,1,7,6,5,1963,1963,2,1,7,7,2,216,4,5,2,5,5,1,1,580,7,0,503,1083,1,5,2,4,1146,0,0,1146,0,1,1,0,3,1,5,6,8,1,3,2,1963,4,1,294,5,6,3,345,75,0,0,0,0,3,5,2,0,6,2006,10,5
2762,20,5,77,9510,2,2,4,4,1,5,1,13,3,3,1,3,6,5,1962,1985,2,1,7,7,1,95,4,5,2,5,5,4,1,701,7,0,434,1135,1,1,2,4,1207,0,0,1207,0,0,1,1,3,1,5,6,8,0,4,2,1962,3,1,264,5,6,3,0,240,0,0,0,0,3,5,2,0,5,2006,10,5
2763,20,5,80,10800,2,2,4,4,1,5,1,13,4,3,1,3,6,6,1961,1992,2,1,7,7,2,57,4,5,2,5,5,4,6,913,7,0,400,1313,1,5,2,4,1773,0,0,1773,1,0,2,0,3,1,5,6,4,2,6,2,1961,3,2,418,5,6,3,355,98,0,0,144,0,3,5,2,0,8,2006,10,5
2764,20,5,86,11650,2,2,4,4,1,1,1,13,4,3,1,3,7,5,1959,1959,4,1,10,11,1,28,4,5,4,4,3,5,5,0,5,0,0,0,1,3,2,1,1472,0,0,1472,0,0,2,0,2,1,3,5,8,1,3,2,1959,4,2,484,5,6,3,0,68,0,0,227,0,3,5,2,0,6,2006,10,5
2765,60,5,0,18275,2,2,1,2,1,5,1,13,3,3,1,5,7,8,1962,1998,2,1,10,11,3,1,4,5,2,5,5,2,1,636,7,0,802,1438,1,5,2,4,1900,548,0,2448,1,0,3,0,3,1,5,9,8,2,3,2,1962,3,2,441,5,6,3,520,102,0,0,0,0,3,5,2,0,9,2006,10,5
2766,50,5,60,12144,2,2,4,4,1,5,1,13,3,3,1,1,4,6,1950,1950,2,1,3,15,3,1,4,5,2,5,5,4,6,455,7,0,455,910,1,3,2,4,910,611,0,1521,0,0,1,1,3,1,3,6,4,0,4,6,1950,4,1,597,1,6,3,199,0,168,0,0,0,3,5,2,0,9,2006,10,5
2767,90,5,60,8544,2,2,4,4,1,1,1,13,3,3,3,3,3,4,1950,1950,2,1,4,12,3,1,4,5,4,4,3,5,5,0,5,0,0,0,4,2,1,2,1040,0,0,1040,0,0,2,0,2,2,5,6,8,0,4,6,1950,4,2,400,5,2,3,0,0,0,0,0,0,3,5,2,0,12,2006,10,5
2768,90,5,75,8512,2,2,4,4,1,1,1,13,3,3,3,3,5,5,1960,1960,4,1,4,4,3,1,4,5,2,5,1,4,7,0,7,0,1556,1556,1,5,2,4,1556,0,0,1556,0,0,2,0,4,2,5,8,8,0,4,7,0,2,0,0,3,4,3,0,0,0,0,0,0,3,5,2,0,9,2006,10,5
2769,20,5,70,7000,2,2,4,4,1,5,1,13,3,3,1,3,5,4,1961,1961,4,1,4,4,3,1,4,5,2,5,5,4,3,781,7,0,369,1150,1,5,2,4,1150,0,0,1150,0,0,1,0,3,1,5,6,8,0,4,2,1961,3,1,288,5,6,3,0,0,0,0,162,0,3,5,2,0,7,2006,10,5
2770,20,5,74,7400,2,2,4,4,1,1,1,13,1,3,1,3,7,6,1962,1962,2,1,13,15,3,1,4,5,2,5,5,4,4,809,7,0,236,1045,1,3,2,4,1045,0,0,1045,1,0,1,0,3,1,5,6,8,0,4,6,1962,4,2,528,5,6,3,0,0,0,0,0,0,3,5,2,0,3,2006,10,5
2771,20,5,70,7000,2,2,4,4,1,5,1,13,1,3,1,3,5,6,1962,1962,2,1,13,15,3,1,4,5,2,5,5,4,2,468,7,0,396,864,1,3,2,4,864,0,0,864,0,1,1,0,3,1,5,5,8,0,4,2,1962,4,1,336,5,6,3,0,0,0,0,0,0,3,2,2,0,2,2006,10,5
2772,190,5,70,7000,2,2,4,4,1,5,1,13,1,3,2,6,5,5,1962,1962,2,1,8,9,3,1,4,5,2,5,5,1,1,953,7,0,72,1025,1,5,2,4,1025,0,0,1025,1,0,1,0,3,1,5,6,8,0,4,7,0,2,0,0,3,4,3,96,80,0,0,0,0,3,5,2,0,3,2006,10,5
2773,70,6,62,9856,2,1,4,4,1,1,1,18,3,3,1,5,5,8,1900,2005,4,1,6,6,3,1,3,3,3,2,5,4,7,0,7,0,716,716,1,1,2,1,1007,1007,0,2014,0,0,2,0,5,1,5,8,8,0,4,6,1900,4,2,624,5,6,3,0,72,167,0,0,0,3,5,2,0,6,2006,10,5
2774,50,6,60,9600,2,1,4,4,1,5,1,18,3,3,1,1,5,6,1948,1950,2,1,8,9,4,165,4,5,2,5,5,4,6,276,7,0,936,1212,1,3,2,1,1226,442,0,1668,1,0,1,0,3,1,5,6,8,0,4,6,1948,4,1,240,5,6,3,0,0,140,0,0,0,3,5,2,0,5,2006,10,5
2775,50,6,60,5520,2,2,4,4,1,1,1,18,3,3,1,1,4,6,1920,1980,2,1,13,15,3,1,4,5,3,5,1,4,4,284,7,0,863,1147,1,5,1,4,1147,510,0,1657,0,0,1,0,4,1,2,9,8,1,6,6,1920,4,1,162,1,2,1,0,0,0,0,0,0,3,5,2,0,7,2006,10,5
2776,50,6,60,9600,2,1,4,4,1,5,1,18,3,3,1,1,6,8,1900,2004,2,1,13,15,3,1,4,5,1,5,5,4,6,381,7,0,399,780,1,1,2,4,940,476,0,1416,0,1,1,0,3,1,3,7,8,0,4,6,1956,4,2,400,5,6,3,0,24,0,0,0,0,3,5,2,0,6,2006,10,5
2777,70,6,58,6451,2,1,4,4,1,5,1,18,3,3,1,5,7,7,1900,1970,2,1,1,15,3,1,4,5,5,5,5,4,6,208,7,0,504,712,1,3,2,4,848,580,0,1428,1,0,1,0,4,1,5,7,8,0,4,6,1985,1,2,576,5,6,3,264,0,84,0,0,0,3,5,2,0,5,2006,10,5
2778,70,6,66,3960,2,1,4,4,1,5,1,18,3,3,1,5,7,8,1930,1950,2,1,13,15,3,1,4,5,1,5,5,4,7,0,7,0,502,502,1,5,1,4,502,502,0,1004,0,0,1,0,2,1,3,5,8,1,5,6,1930,4,1,200,1,6,1,280,0,68,0,0,0,3,3,2,0,7,2006,10,5
2779,190,6,56,7745,2,1,4,4,1,5,1,18,3,3,2,1,4,6,1900,1950,2,1,8,9,3,1,3,5,3,5,5,4,7,0,7,0,938,938,1,3,1,4,1084,867,0,1951,0,0,2,0,4,2,2,9,8,0,4,6,1993,4,2,576,5,6,2,0,6,28,0,0,0,3,5,2,0,4,2006,10,5
2780,30,6,56,7741,2,1,4,4,1,5,1,18,3,3,1,3,6,5,1924,1950,2,1,8,9,3,1,4,5,1,5,1,4,2,143,6,72,817,1032,1,3,1,1,1032,0,0,1032,0,0,1,0,2,1,5,5,8,0,4,6,1995,4,1,280,5,6,3,0,0,112,0,0,0,3,3,2,0,6,2006,1,1
2781,30,6,50,5633,2,3,4,4,1,5,1,18,3,3,1,3,5,7,1925,1950,2,1,8,13,3,1,4,5,1,5,1,4,7,0,7,0,844,844,1,5,2,4,844,0,0,844,0,0,1,0,2,1,5,5,8,0,4,6,1925,4,1,216,5,6,1,50,81,123,0,0,0,3,5,2,0,7,2006,10,5
2782,20,6,60,7200,2,1,4,4,1,5,1,18,3,3,1,3,4,5,1950,1950,2,1,8,9,3,1,4,5,2,5,5,4,7,0,7,0,576,576,1,1,2,4,864,0,0,864,0,0,1,0,2,1,5,5,8,0,4,6,1952,3,1,528,5,6,3,0,0,0,0,115,0,3,5,2,0,8,2006,1,5
2783,70,6,42,7614,2,1,4,4,1,5,2,18,3,3,1,5,3,5,1905,1950,2,1,8,9,3,1,4,5,1,5,1,3,7,0,7,0,738,738,1,3,2,1,714,662,0,1376,0,0,1,0,2,1,5,7,8,0,4,6,1930,4,1,216,5,6,1,0,0,104,0,225,0,3,5,2,0,3,2006,10,5
2784,190,6,50,6000,2,2,4,4,1,5,1,18,3,3,2,3,5,7,1955,1955,4,1,13,15,3,1,4,5,2,5,5,1,3,576,7,0,384,960,1,5,2,1,960,0,0,960,1,0,1,0,3,1,5,5,8,0,4,6,1976,4,2,576,5,6,3,0,0,0,0,0,0,3,5,2,0,6,2006,10,5
2785,50,6,50,6000,2,2,4,4,1,5,1,18,3,3,1,1,5,7,1924,1950,2,1,8,9,2,85,4,3,3,5,5,4,7,0,7,0,816,816,1,1,2,4,816,750,0,1566,0,0,1,1,5,1,3,7,8,0,4,6,1976,4,2,450,5,6,3,24,0,296,0,0,0,3,3,2,0,8,2006,10,5
2786,30,6,52,7830,2,2,4,4,1,5,1,18,3,3,1,3,3,5,1921,1950,2,1,1,1,3,1,4,5,1,2,5,4,4,416,7,0,76,492,1,5,2,4,492,0,0,492,1,0,1,0,1,1,5,3,8,0,4,6,1921,4,1,200,1,6,1,0,0,78,0,0,0,3,5,2,0,6,2006,10,5
2787,50,6,56,9576,2,2,4,4,1,5,1,18,3,3,1,1,6,7,1945,1950,2,1,12,14,3,1,4,5,2,2,5,4,6,310,7,0,460,770,1,5,2,4,885,297,0,1182,0,0,1,1,3,1,5,5,8,0,4,6,1945,4,1,378,1,6,3,0,0,0,0,0,0,3,2,2,0,5,2006,10,5
2788,30,6,48,5747,2,2,4,4,1,5,1,18,3,3,1,3,3,4,1920,1950,2,1,13,15,3,1,4,5,3,5,5,4,7,0,7,0,798,798,1,3,2,4,840,0,0,840,0,0,1,0,2,1,2,5,8,0,4,6,1938,4,1,250,5,2,1,112,0,0,0,0,0,3,5,2,0,6,2006,10,5
2789,75,6,70,6300,2,2,4,4,1,1,1,18,3,3,1,4,7,6,1910,2005,2,1,13,15,3,1,4,5,1,5,5,4,7,0,7,0,1226,1226,1,1,2,4,1226,878,0,2104,0,0,2,0,5,1,5,9,8,0,4,6,1910,4,2,432,1,6,2,0,341,88,0,0,0,3,5,2,0,7,2006,10,5
2790,90,6,33,5976,2,2,4,4,1,5,1,18,3,3,3,5,5,7,1920,1950,4,1,13,15,3,1,4,5,3,5,5,4,7,0,7,0,624,624,1,3,1,1,624,624,0,1248,0,0,2,0,2,2,5,8,8,0,4,7,0,2,0,0,3,4,1,0,130,256,0,0,0,3,5,2,0,12,2006,10,5
2791,20,6,65,9750,2,1,4,4,1,5,1,18,3,3,1,3,5,5,1958,1958,4,1,7,7,3,1,4,5,2,5,5,4,7,0,7,0,960,960,1,1,2,4,960,0,0,960,0,0,1,0,3,1,5,5,8,0,4,6,2002,4,2,624,5,6,3,0,0,0,0,0,0,3,5,1,4500,7,2006,10,5
2792,50,1,63,4761,2,2,4,4,1,1,1,10,3,3,1,2,3,3,1918,1950,2,1,13,15,3,1,2,2,1,5,1,4,7,0,7,0,1020,1020,1,2,1,3,1020,0,0,1020,0,0,1,0,2,1,2,5,8,0,4,7,0,2,0,0,3,4,1,0,0,105,0,0,0,3,5,2,0,10,2006,3,5
2793,70,5,69,11737,2,2,1,1,1,5,1,4,3,3,1,5,6,7,1924,1996,3,1,3,13,3,1,4,5,1,5,5,4,7,0,7,0,848,848,2,5,1,4,1017,810,0,1827,0,0,1,0,2,1,5,9,8,1,3,6,1943,4,1,240,1,6,3,27,36,42,0,0,0,3,1,2,0,5,2006,10,5
