"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1207,20,3,0,8900,2,2,4,4,1,5,1,20,3,3,1,3,4,4,1966,1966,2,2,7,7,3,1,4,5,2,5,5,4,6,7,1056,2,5,2,6,1056,1,0,1,0,2,1,4,5,7,0,4,6,1966,4,1,384,6,6,3,0,42,0,0,0,0,4,3,2,0,11,2006,9,5,107000
1208,20,4,70,9135,2,2,4,4,1,5,1,6,3,3,1,3,6,5,2003,2003,2,2,13,14,2,74,3,5,3,3,5,1,3,7,1682,2,1,2,6,1700,1,0,2,0,3,1,3,7,7,0,4,2,2003,3,2,544,6,6,3,192,23,0,0,0,0,4,5,2,0,5,2006,9,5,200000
1209,20,4,70,7763,2,2,4,4,1,5,1,13,3,3,1,3,5,7,1962,1980,2,2,9,9,3,1,4,3,2,5,5,4,6,2,931,2,5,2,6,1283,1,0,1,0,3,1,4,6,7,0,4,6,1980,4,2,506,6,6,3,0,0,0,0,0,0,4,5,2,0,10,2008,9,5,140000
1210,20,4,85,10182,2,2,1,4,1,2,1,21,9,3,1,3,8,5,2006,2006,4,2,13,14,4,246,3,5,3,1,5,3,3,7,1660,2,1,2,6,1660,1,0,2,0,3,1,3,8,7,1,3,2,2006,3,2,500,6,6,3,322,50,0,0,0,0,4,5,2,0,5,2006,7,6,290000
1211,60,4,70,11218,2,2,4,4,1,5,1,20,3,3,1,6,6,5,1992,1992,2,2,14,15,3,1,3,5,3,3,5,4,7,7,1055,2,1,2,6,1845,0,0,2,1,3,1,3,8,7,1,6,2,1992,3,2,462,6,6,3,635,104,0,0,0,0,4,1,4,400,5,2010,9,5,189000
1212,50,4,152,12134,2,2,1,1,1,5,2,9,3,3,1,1,8,7,1988,2005,2,2,14,15,3,1,3,5,6,3,5,1,3,7,559,2,3,2,6,1752,0,0,2,0,4,1,4,8,7,0,4,3,1988,3,2,492,6,6,3,325,12,0,0,0,0,4,5,2,0,6,2010,9,5,164000
1213,30,4,50,9340,2,2,4,4,1,5,1,8,3,3,1,3,4,6,1941,1950,4,2,9,9,3,1,4,5,2,5,5,4,6,7,672,2,5,2,6,672,1,0,1,0,2,1,4,4,7,0,4,2,1941,4,1,234,6,6,1,0,113,0,0,0,0,4,5,2,0,8,2009,9,5,113000
1214,80,4,0,10246,2,2,1,4,1,2,1,19,3,3,1,8,4,9,1965,2001,2,2,13,14,3,1,4,3,2,5,2,1,3,7,648,2,1,2,6,960,1,1,0,0,0,1,4,3,7,0,4,2,1965,4,1,364,6,6,3,88,0,0,0,0,0,4,5,2,0,5,2006,9,5,145000
1215,85,4,69,10205,2,2,1,4,1,5,1,13,3,3,1,7,5,5,1962,1962,2,2,9,9,3,1,4,5,2,5,5,1,2,7,925,2,5,2,6,999,1,0,1,0,3,1,4,6,7,0,4,2,1962,4,1,300,6,6,3,150,72,0,0,0,0,4,5,2,0,5,2006,9,5,134500
1216,20,4,99,7094,2,2,1,4,1,5,1,19,3,3,1,3,5,5,1966,1966,2,2,13,14,3,1,4,5,2,5,5,4,6,4,894,2,5,2,6,894,0,0,1,0,3,1,4,5,7,0,4,6,1966,3,1,384,6,6,3,0,0,0,0,0,0,4,3,2,0,5,2007,9,5,125000
1217,90,5,68,8930,2,2,4,4,1,5,1,19,6,3,3,1,6,5,1978,1978,2,2,13,14,3,1,4,5,4,4,3,5,5,5,0,2,5,2,6,1902,0,0,2,0,4,2,4,8,7,0,4,2,1978,4,2,539,6,6,3,0,0,0,0,0,0,4,5,2,0,4,2010,9,5,112000
1218,20,2,72,8640,2,2,4,4,1,5,1,21,3,3,1,3,8,5,2009,2009,2,2,6,6,4,38,3,5,3,3,5,3,3,7,1300,2,1,2,6,1314,1,0,2,0,3,1,3,6,7,0,4,2,2009,3,2,552,6,6,3,135,112,0,0,0,0,4,5,2,0,9,2009,7,6,229456
1219,50,5,52,6240,2,2,4,4,1,5,1,4,3,3,1,1,4,5,1947,1950,2,2,1,1,3,1,4,5,4,4,3,5,5,5,0,2,3,1,6,912,0,0,1,0,2,1,4,3,7,0,4,7,0,2,0,0,4,4,1,0,0,0,0,0,0,4,5,2,0,7,2006,9,5,80500
1220,160,5,21,1680,2,2,4,4,1,5,1,3,3,3,4,6,6,5,1971,1971,2,2,6,6,2,155,4,5,2,5,5,4,7,7,672,2,5,2,6,1218,0,0,1,1,3,1,4,7,7,0,4,7,0,2,0,0,4,4,1,201,0,0,0,0,0,4,5,2,0,4,2006,9,1,91500
1221,20,4,66,7800,2,2,1,4,1,5,1,13,3,3,1,3,5,5,1964,1964,2,2,14,15,3,1,4,5,2,5,5,4,6,4,912,2,5,2,6,912,0,0,1,0,2,1,4,5,7,0,4,2,1964,4,1,288,6,6,3,0,0,0,0,0,0,4,5,2,0,11,2006,9,1,115000
1222,20,4,55,8250,2,2,4,4,1,5,1,19,2,3,1,3,5,5,1968,1968,4,2,7,7,3,1,4,5,2,5,5,4,2,4,952,2,1,2,6,1211,0,0,1,0,3,1,4,5,7,1,6,2,1968,4,1,322,6,6,3,0,63,0,0,0,0,4,5,2,0,8,2008,9,5,134000
1223,50,4,78,10496,2,2,4,4,1,5,1,13,1,3,1,1,6,6,1949,1950,2,2,14,15,2,210,4,5,2,5,5,3,6,7,1040,2,1,2,6,1846,0,0,2,0,3,1,4,7,7,1,3,2,1949,4,1,315,6,6,3,0,0,0,0,0,0,4,2,2,0,1,2007,9,5,143000
1224,20,4,89,10680,2,2,4,4,1,5,1,13,3,3,1,3,5,3,1951,1951,4,2,14,15,2,20,4,5,2,5,1,4,4,7,2136,2,5,1,1,2136,0,0,2,0,4,1,4,7,5,0,4,6,1951,4,2,528,6,6,3,0,30,0,0,0,0,4,3,2,0,10,2006,9,5,137900
1225,60,4,60,15384,2,2,1,4,1,5,1,9,7,3,1,6,7,5,2004,2005,2,2,13,14,3,1,3,5,3,3,5,1,3,7,788,2,1,2,6,1490,1,0,2,1,3,1,3,8,7,1,3,2,2004,1,2,388,6,6,3,100,75,0,0,0,0,4,5,2,0,2,2008,9,5,184000
1226,80,4,65,10482,2,2,4,4,1,5,1,13,3,3,1,8,6,8,1958,1958,4,2,13,14,2,31,4,3,2,5,5,1,3,7,588,2,1,2,6,1138,0,1,1,0,3,1,4,6,7,0,4,2,1958,3,1,264,6,6,3,224,0,0,0,0,0,4,4,2,0,6,2007,9,5,145000
1227,60,4,86,14598,2,2,1,4,1,2,1,21,2,3,1,6,6,5,2007,2007,2,2,13,14,4,39,3,5,3,3,5,3,7,7,894,2,1,2,6,1933,0,0,2,1,4,1,3,9,7,1,3,4,2007,1,3,668,6,6,3,100,18,0,0,0,0,4,5,2,0,1,2008,9,5,214000
1228,20,4,72,8872,2,2,4,4,1,1,1,13,3,3,1,3,5,8,1965,2008,2,2,13,14,2,200,4,5,2,5,5,4,1,7,912,2,1,2,6,912,1,0,1,0,2,1,3,5,7,0,4,6,1992,4,2,576,6,6,3,0,240,0,0,0,0,4,5,2,0,12,2008,9,5,147000
1229,120,4,65,8769,2,2,4,4,1,1,1,16,3,3,5,3,9,5,2008,2008,4,2,9,9,2,309,1,5,3,1,5,4,3,7,1702,2,1,2,6,1702,1,0,1,1,1,1,1,7,7,1,3,2,2008,1,3,1052,6,6,3,0,72,0,0,224,0,4,5,2,0,10,2008,7,6,367294
1230,80,4,70,7910,2,2,4,4,1,5,1,13,3,3,1,8,5,5,1960,1960,4,2,4,7,3,1,4,5,2,5,5,4,1,7,1075,2,3,2,6,1507,0,0,2,0,4,1,4,7,1,0,4,3,1960,4,1,404,6,6,3,0,0,0,0,0,0,4,2,2,0,8,2008,9,5,127000
1231,90,4,0,18890,2,2,1,4,1,5,1,19,2,6,3,1,5,5,1977,1977,6,2,10,11,3,2,4,5,2,3,5,4,3,6,1361,2,1,2,6,2620,0,0,2,2,4,2,4,12,7,1,6,4,1977,3,2,600,6,6,1,155,24,145,0,0,0,4,5,1,8300,8,2007,9,5,190000
1232,90,4,70,7728,2,2,4,4,1,5,1,13,3,3,3,8,5,6,1962,1962,4,2,14,15,2,74,4,5,2,5,5,1,1,7,1106,2,5,2,6,1190,1,0,1,0,3,1,4,6,7,0,4,2,1962,4,2,540,6,6,3,0,18,0,0,0,0,4,2,2,0,5,2006,9,5,132500
1233,90,4,70,9842,2,2,4,4,1,3,1,13,3,3,3,3,4,5,1962,1962,2,2,7,7,3,1,4,5,4,4,3,5,5,5,0,2,5,2,6,1224,0,0,2,0,2,2,4,6,7,0,4,5,1962,4,2,462,6,6,3,0,0,0,0,0,0,4,5,2,0,3,2007,9,5,101800
1234,20,4,0,12160,2,2,1,4,1,5,1,13,3,3,1,3,5,5,1959,1959,4,2,10,11,2,120,4,5,2,5,5,4,6,7,1188,2,2,2,6,1188,1,0,1,0,3,1,4,6,7,0,4,2,1959,3,2,531,6,6,3,0,0,0,0,0,0,4,3,2,0,5,2010,1,1,142000
1235,70,3,55,8525,2,2,4,1,1,5,1,23,3,3,1,6,5,6,1911,1950,2,2,9,9,3,1,4,5,3,5,5,1,7,7,940,2,5,1,1,1964,0,0,1,1,4,1,4,7,7,0,4,7,0,2,0,0,4,4,1,0,192,0,0,0,0,4,5,2,0,11,2008,9,1,130000
1236,70,4,96,13132,2,2,4,4,1,5,1,7,3,3,1,6,5,5,1914,1950,2,2,14,15,3,1,4,5,1,3,5,3,7,7,747,2,3,2,2,1784,0,0,1,1,4,1,4,9,7,0,4,6,1914,4,1,180,2,2,1,203,40,0,0,0,0,4,5,2,0,7,2006,9,5,138887
1237,160,4,36,2628,2,2,4,4,1,5,1,16,3,3,4,6,7,5,2003,2003,2,2,13,16,4,63,3,5,3,3,5,4,7,7,764,2,1,2,6,1626,0,0,2,1,2,1,3,6,7,0,4,4,2003,3,2,474,6,6,3,0,27,0,0,0,0,4,5,2,0,6,2010,9,5,175500
1238,60,4,41,12393,2,2,2,4,1,3,1,6,3,3,1,6,7,5,2004,2005,2,2,13,14,3,1,3,5,3,3,5,4,7,7,847,2,1,2,6,1948,0,0,2,1,4,1,3,8,7,1,3,4,2004,1,2,434,6,6,3,100,48,0,0,0,0,4,5,2,0,9,2006,9,5,195000
1239,20,4,63,13072,2,2,4,4,1,5,1,20,6,3,1,3,6,5,2005,2005,2,2,13,14,3,1,3,5,3,3,5,4,7,7,1141,2,1,2,6,1141,0,0,1,1,3,1,4,6,7,0,4,6,2005,4,2,484,6,6,3,0,0,0,0,0,0,4,5,2,0,3,2006,9,1,142500
1240,20,4,64,9037,2,2,1,2,1,5,1,24,3,3,1,3,8,5,2006,2006,4,2,13,14,2,13,3,5,3,3,5,1,3,7,1476,2,1,2,6,1484,0,0,2,0,2,1,1,6,7,1,3,2,2006,3,2,472,6,6,3,120,33,0,0,0,0,4,5,2,0,12,2007,9,5,265900
1241,60,4,65,8158,2,2,4,4,1,5,1,6,3,3,1,6,7,5,2003,2003,2,2,13,14,2,166,3,5,3,3,5,4,3,7,884,2,1,2,6,1768,1,0,2,1,3,1,3,8,7,0,4,2,2003,3,2,543,6,6,3,0,63,0,0,0,0,4,5,2,0,7,2008,9,5,224900
1242,20,4,83,9849,2,2,4,4,1,5,1,21,3,3,1,3,7,6,2007,2007,4,2,13,14,4,1,3,5,3,3,5,1,7,7,1689,2,1,2,6,1689,0,0,2,0,3,1,3,7,7,0,4,2,2007,3,3,954,6,6,3,0,56,0,0,0,0,4,5,2,0,6,2007,7,6,248328
1243,85,4,85,10625,2,2,4,4,1,5,1,17,3,3,1,7,7,6,1974,1974,2,2,10,11,2,43,4,5,2,3,5,2,3,4,1053,2,5,2,6,1173,1,0,2,0,3,1,3,6,7,2,6,2,1974,3,2,528,6,6,3,0,120,0,0,0,0,4,3,2,0,1,2010,9,4,170000
1244,20,4,107,13891,2,2,4,4,1,5,1,16,3,3,1,3,10,5,2006,2006,2,2,13,14,3,1,1,5,3,1,2,2,3,7,2076,2,1,2,6,2076,1,0,2,1,2,1,1,7,7,1,3,2,2006,1,3,850,6,6,3,216,229,0,0,0,0,4,5,2,0,9,2006,7,6,465000
1245,70,4,0,11435,2,2,1,2,1,1,2,7,3,3,1,6,8,7,1929,1950,2,2,4,13,3,1,4,5,3,3,5,4,7,7,792,2,2,2,6,1517,0,0,1,0,3,1,3,7,7,2,3,6,1931,4,2,400,6,6,3,0,0,0,0,0,0,4,5,2,0,6,2006,9,5,230000
1246,80,4,78,12090,2,2,4,4,1,5,1,17,3,3,1,8,6,7,1984,2003,4,2,13,14,2,39,4,5,2,3,5,4,7,7,585,2,1,2,6,1868,0,0,3,1,3,1,4,7,7,1,6,4,1984,1,2,477,6,6,3,268,112,0,0,147,0,4,5,2,0,1,2007,9,1,178000
1247,60,2,65,8125,2,2,4,4,1,5,1,21,3,3,1,6,7,5,2005,2006,2,2,13,14,3,1,3,5,3,3,5,4,7,7,756,2,1,2,6,1553,0,0,2,1,3,1,3,6,7,0,4,2,2005,3,2,615,6,6,3,0,45,0,0,0,0,4,5,2,0,3,2006,7,6,186500
1248,80,4,0,12328,2,2,1,4,1,5,1,12,3,3,1,8,6,5,1976,1976,2,2,7,7,2,214,4,5,2,5,5,1,3,7,1012,2,5,2,6,1034,1,0,1,0,3,1,4,6,7,0,4,2,1976,4,3,888,6,6,3,0,0,0,0,0,0,4,5,2,0,5,2010,9,5,169900
1249,75,5,60,9600,2,1,4,4,1,5,1,18,3,3,1,5,6,5,1917,1950,2,2,1,1,3,1,4,5,1,3,5,4,6,7,735,5,2,1,6,2058,0,0,1,1,3,1,4,8,7,1,3,6,1950,4,2,396,2,2,2,0,0,259,0,0,0,4,5,2,0,4,2008,9,5,129500
1250,20,4,60,7200,2,2,4,4,1,5,1,13,3,3,1,3,5,7,1950,1950,2,2,9,9,3,1,4,5,2,5,5,4,2,6,876,2,5,2,6,988,0,0,1,0,3,1,4,6,7,0,4,2,1950,4,1,276,6,6,3,0,80,0,0,0,0,4,5,2,0,5,2007,9,5,119000
1251,20,4,93,11160,2,2,4,4,1,1,1,13,3,3,1,3,7,5,1968,1968,4,2,4,4,3,1,3,5,2,5,5,4,1,7,2110,2,1,2,6,2110,1,0,2,1,3,1,1,8,7,2,6,2,1968,1,2,522,6,6,3,0,0,0,0,0,0,4,5,2,0,4,2010,9,5,244000
1252,120,4,0,3136,2,2,1,4,1,1,1,16,3,3,5,3,7,5,2003,2003,2,2,13,16,4,106,3,5,3,3,5,4,7,7,1405,2,1,2,6,1405,0,0,2,0,2,1,3,6,7,1,3,2,2003,3,2,478,6,6,3,148,36,0,0,0,0,4,5,2,0,3,2006,9,5,171750
1253,20,4,62,9858,2,2,4,4,1,5,1,12,3,3,1,3,5,6,1968,1968,2,2,7,7,3,1,4,5,2,5,5,4,2,7,864,2,5,2,6,874,1,0,1,0,3,1,4,5,7,0,4,2,1968,3,1,288,6,6,3,33,0,0,0,0,0,4,2,4,600,11,2009,9,5,130000
1254,60,4,0,17542,2,2,1,4,1,5,1,25,3,3,1,6,7,7,1974,2003,2,2,14,15,3,1,3,5,2,5,5,2,4,1,1192,2,5,2,6,2167,1,0,2,1,3,1,3,9,7,2,3,2,1974,3,2,518,6,6,3,220,47,0,0,0,0,4,3,2,0,7,2007,9,5,294000
1255,60,4,60,6931,2,2,4,4,1,5,1,8,3,3,1,6,7,5,2003,2004,2,2,13,14,4,51,3,5,3,3,5,4,7,7,746,2,1,2,6,1656,0,0,2,1,3,1,3,7,7,1,3,4,2003,1,2,397,6,6,3,178,128,0,0,0,0,4,5,2,0,7,2008,9,5,165400
1256,50,5,52,6240,2,2,4,4,1,5,1,4,3,3,1,1,6,6,1931,1950,2,2,14,15,3,1,4,5,1,5,1,4,4,7,884,2,5,2,1,1367,0,0,1,0,3,1,4,6,7,1,3,6,1978,4,1,560,6,6,3,0,0,0,0,120,0,4,5,2,0,11,2007,9,5,127500
1257,20,4,91,14303,2,2,1,4,1,1,1,14,3,3,1,3,8,5,1994,1994,4,2,7,7,2,280,3,5,3,3,5,2,3,7,1986,2,1,2,6,1987,1,0,2,0,2,1,3,7,7,1,6,2,1994,1,2,691,6,6,3,262,36,0,0,0,0,4,5,2,0,8,2008,9,5,301500
1258,30,4,56,4060,2,2,4,4,1,1,1,8,2,3,1,3,5,8,1922,1950,2,2,14,15,3,1,4,5,3,2,5,4,7,7,864,2,1,2,6,864,0,0,1,0,2,1,4,4,7,0,4,7,0,2,0,0,4,4,3,0,96,0,0,0,0,4,5,2,0,7,2009,9,5,99900
1259,80,4,59,9587,2,2,1,4,1,5,1,9,3,3,1,8,7,5,2005,2005,2,2,13,14,4,121,3,5,3,3,5,2,3,7,856,2,1,2,6,1166,1,0,2,0,2,1,3,5,7,0,4,2,2005,1,2,400,6,6,3,212,0,0,0,0,0,4,5,2,0,7,2008,9,5,190000
1260,20,4,65,9750,2,2,4,4,1,3,1,13,3,3,1,3,6,8,1969,1969,2,2,7,7,3,1,4,5,2,3,5,4,1,4,1054,2,3,2,6,1054,1,0,1,1,3,1,4,6,7,0,4,2,1969,4,2,460,6,6,3,180,0,0,0,80,0,4,5,2,0,7,2008,9,5,151000
1261,60,4,0,24682,2,2,3,4,1,2,1,9,7,3,1,6,6,5,1999,1999,2,2,13,14,3,1,4,5,3,3,5,4,7,7,841,2,1,2,6,1675,0,0,2,1,3,1,4,7,7,1,6,4,1999,1,2,502,6,6,3,0,103,0,0,0,0,4,5,2,0,6,2009,9,5,181000
1262,20,4,80,9600,2,2,4,4,1,5,1,13,3,3,1,3,5,6,1956,1956,4,2,9,9,3,1,4,5,2,5,5,4,6,7,1050,2,3,2,6,1050,0,0,1,0,2,1,4,5,7,0,4,2,1956,4,1,338,6,6,3,0,0,0,0,0,0,4,5,2,0,6,2009,9,5,128900
1263,50,4,0,11250,2,2,4,4,1,5,1,5,3,3,1,1,4,5,1957,1989,2,2,14,15,3,1,4,5,2,5,5,1,7,7,1104,2,1,2,1,1788,1,0,1,0,5,1,4,8,4,2,6,2,1957,4,1,304,6,6,3,120,0,0,0,0,0,4,5,2,0,11,2009,9,5,161500
1264,70,4,60,13515,2,3,4,4,1,5,1,4,3,3,1,6,6,6,1919,1950,3,2,14,15,3,1,4,5,3,5,5,4,7,7,764,2,1,2,1,1824,0,0,1,0,3,1,4,8,7,1,3,6,1940,4,2,520,6,6,1,0,0,126,0,0,0,4,1,2,0,7,2007,9,5,180500
1265,120,3,34,4060,2,2,4,4,1,5,1,13,3,3,5,3,6,5,1998,1999,2,2,9,9,3,1,3,5,3,3,5,4,3,7,1405,2,1,2,6,1337,1,0,2,0,2,1,3,5,7,0,4,2,1998,1,2,511,6,6,3,144,68,0,0,0,0,4,5,2,0,8,2008,1,1,181000
1266,160,2,35,3735,2,2,4,4,1,4,1,21,3,3,5,6,7,5,1999,1999,4,2,9,9,2,143,3,5,3,3,5,4,3,7,691,2,1,2,6,1452,1,0,2,1,3,1,3,6,7,0,4,6,1999,4,2,506,6,6,3,0,34,0,0,0,0,4,5,2,0,3,2006,9,5,183900
1267,190,5,60,10120,2,2,1,1,1,5,1,18,2,3,2,5,7,4,1910,1950,4,2,14,15,3,1,2,5,2,5,5,4,7,7,925,2,5,1,2,1889,0,0,1,1,4,2,4,9,7,1,3,6,1960,4,1,308,6,6,1,0,0,264,0,0,0,4,3,2,0,1,2007,9,5,122000
1268,20,4,89,13214,2,2,1,2,1,5,1,24,3,3,1,3,9,5,2008,2009,4,2,12,6,3,1,1,5,3,1,5,2,7,7,2002,2,1,2,6,2018,0,0,2,0,3,1,1,10,7,1,3,2,2009,1,3,746,6,6,3,144,76,0,0,0,0,4,5,2,0,5,2010,9,5,378500
1269,50,4,0,14100,2,2,1,4,1,5,2,7,3,3,1,1,8,9,1935,1997,2,2,12,13,2,296,4,3,2,5,5,3,6,7,728,2,1,2,6,3447,0,0,3,1,4,1,3,11,7,2,3,4,1982,4,3,1014,6,6,3,314,12,0,0,0,0,4,2,2,0,5,2008,9,5,381000
1270,50,4,78,11344,2,2,4,4,1,5,1,13,2,3,1,1,5,5,1958,1958,2,2,9,9,2,120,4,5,2,5,5,4,2,7,874,3,5,2,1,1524,0,0,1,1,3,1,4,7,7,0,4,2,1958,4,1,315,6,6,3,0,0,0,0,0,0,4,2,2,0,7,2007,9,5,144000
1271,40,4,0,23595,2,2,4,3,1,5,3,5,3,3,1,3,7,6,1979,1979,6,7,10,11,3,1,3,5,3,3,5,2,3,7,1332,2,5,2,6,1524,2,0,0,1,0,1,3,4,7,1,6,2,1979,1,2,586,6,6,3,268,0,0,0,0,0,4,5,2,0,4,2010,9,5,260000
1272,20,4,0,9156,2,2,1,4,1,5,1,17,5,3,1,3,6,7,1968,1968,4,2,4,4,3,1,4,5,2,5,5,4,7,7,1489,2,3,2,6,1489,0,0,2,0,3,1,3,7,7,1,3,2,1968,3,2,462,6,6,3,0,0,0,0,0,0,4,5,2,0,8,2009,9,5,185750
1273,20,4,0,13526,2,2,1,4,1,2,1,19,3,3,1,3,5,6,1965,1965,4,2,7,11,2,69,4,5,2,5,5,4,2,4,935,2,5,2,6,935,1,0,1,0,3,1,4,5,7,0,4,2,1965,4,1,288,6,6,3,180,0,0,0,0,0,4,3,2,0,11,2006,9,5,137000
1274,80,4,124,11512,2,2,1,4,1,1,1,8,3,3,1,8,6,7,1959,2006,2,2,10,11,2,45,4,5,2,5,5,1,1,7,1019,2,3,2,6,1357,1,0,1,0,2,1,1,5,7,1,3,3,1959,3,1,312,6,6,3,0,0,0,0,163,0,4,1,2,0,5,2008,9,5,177000
1275,50,4,53,5362,2,2,4,4,1,1,1,7,3,3,1,1,5,6,1910,2003,2,2,14,16,3,1,4,5,3,5,5,4,7,7,661,2,1,2,6,1250,0,0,2,0,3,1,4,8,7,1,3,6,1985,4,2,552,6,6,3,242,0,81,0,0,0,4,5,2,0,11,2007,9,5,139000
1276,90,4,95,11345,2,2,4,4,1,1,1,13,2,3,3,6,5,5,1948,1950,2,5,1,1,4,283,4,5,2,5,5,4,6,7,928,2,3,2,1,1920,0,0,2,0,4,2,4,10,7,0,4,6,1948,4,2,400,6,2,3,0,0,0,0,0,0,4,5,2,0,7,2007,9,5,137000
1277,60,4,0,12936,2,2,1,4,1,2,1,17,3,3,1,6,6,6,1972,1972,2,2,7,11,3,1,4,5,2,5,2,4,2,7,723,2,5,2,6,1395,0,1,1,1,3,1,4,6,7,1,6,2,1972,4,2,497,6,6,3,294,116,0,0,0,0,4,5,2,0,12,2009,9,5,162000
1278,80,4,0,17871,2,2,1,4,1,2,1,17,3,3,1,8,6,5,1967,1976,2,2,7,7,2,224,4,5,2,3,5,1,1,7,1680,2,2,2,6,1724,1,0,1,1,3,1,4,7,7,1,3,2,1967,3,2,480,6,6,3,0,0,0,0,0,0,4,5,2,0,6,2009,9,5,197900
1279,60,4,75,9473,2,2,4,4,1,5,1,6,3,3,1,6,8,5,2002,2002,2,2,13,14,3,1,3,5,3,3,5,4,3,7,1128,2,1,2,6,2031,1,0,2,1,3,1,3,7,7,1,3,2,2002,3,2,577,6,6,3,0,211,0,0,0,0,4,5,2,0,3,2008,9,5,237000
1280,50,1,60,7500,2,2,4,4,1,5,1,10,3,3,1,1,4,4,1920,1950,2,2,9,9,3,1,4,3,2,5,5,4,7,7,698,2,5,2,1,1128,0,0,1,0,2,1,4,6,7,0,4,6,1980,3,2,528,6,6,3,30,0,164,0,0,0,4,5,2,0,4,2010,1,1,68400
1281,20,4,67,9808,2,2,1,4,1,5,1,6,3,3,1,3,7,5,2002,2002,2,2,13,14,2,66,3,5,3,3,5,4,3,7,1573,2,1,2,6,1573,1,0,2,0,3,1,3,6,7,0,4,2,2002,3,2,544,6,6,3,0,72,0,0,0,0,4,5,2,0,3,2009,9,5,227000
1282,20,4,50,8049,2,2,1,4,1,2,1,24,3,3,1,3,7,5,1990,1990,4,2,7,7,2,27,4,5,2,3,5,4,1,7,1309,2,5,2,6,1339,1,0,2,0,2,1,4,6,7,1,6,2,1990,1,2,484,3,3,3,0,58,0,0,90,0,4,5,2,0,7,2006,9,5,180000
1283,20,4,61,8800,2,2,1,4,1,5,1,6,3,3,1,3,5,7,1977,2008,2,2,7,7,3,1,4,5,2,3,5,3,4,6,1040,2,5,2,6,1040,0,0,2,0,3,1,3,5,7,0,4,6,1977,4,2,484,6,6,3,0,0,0,0,288,0,4,5,2,0,9,2009,9,5,150500
1284,90,4,94,9400,2,2,4,3,1,1,1,12,3,3,3,6,6,5,1971,1971,5,2,9,16,3,1,4,5,2,5,5,1,7,7,912,2,5,2,6,1824,0,0,2,2,4,2,4,8,7,0,4,7,0,2,0,0,4,4,3,128,0,0,0,0,0,4,5,2,0,4,2010,9,5,139000
1285,50,4,50,9638,2,2,4,4,1,5,1,23,2,3,1,1,6,7,1919,1990,2,2,14,16,3,1,4,5,3,5,5,4,7,7,804,2,1,2,6,2447,0,0,2,0,4,1,3,10,4,1,3,6,1969,4,1,336,6,6,3,272,0,42,0,116,0,4,5,2,0,3,2010,9,5,169000
1286,50,5,50,6000,2,2,4,4,1,5,1,4,3,3,1,1,6,6,1939,1950,2,2,9,9,3,1,4,2,2,5,5,4,7,7,780,2,1,2,2,1412,0,0,1,0,4,1,4,6,7,1,3,6,1939,4,1,280,6,6,3,45,0,0,0,0,0,4,5,2,0,5,2009,9,5,132500
1287,20,4,0,9790,2,2,4,4,1,5,1,17,2,3,1,3,6,5,1963,1963,4,2,7,7,2,260,4,5,2,5,5,4,1,6,1328,2,5,2,6,1328,1,0,1,1,3,1,4,6,7,2,3,2,1963,4,2,528,6,6,3,0,26,0,0,0,0,4,5,2,0,6,2010,9,5,143000
1288,20,4,0,36500,2,2,1,3,1,5,2,5,3,3,1,3,5,5,1964,1964,2,2,14,15,1,294,4,3,2,5,5,1,6,7,1624,2,2,2,6,1582,0,1,2,0,4,1,4,7,7,0,4,2,1964,4,2,390,6,6,1,168,198,0,0,0,0,4,5,2,0,6,2006,9,5,190000
1289,120,4,40,5664,2,2,1,4,1,5,1,22,3,3,5,3,8,5,2000,2000,2,2,6,6,3,1,3,5,3,3,5,4,3,7,1501,2,1,2,6,1659,1,0,2,0,2,1,1,5,7,1,1,2,2000,1,2,499,6,6,3,212,59,0,0,0,0,4,5,2,0,10,2009,9,5,278000
1290,60,4,86,11065,2,2,1,4,1,5,1,16,3,3,1,6,8,5,2006,2006,2,2,13,14,4,312,3,5,3,3,5,3,7,7,1085,2,1,2,6,1970,0,0,2,1,3,1,1,8,7,1,3,4,2006,1,3,753,6,6,3,177,74,0,0,0,0,4,5,2,0,10,2006,7,6,281000
1291,80,4,0,14112,2,2,1,4,1,1,1,13,3,3,1,8,5,7,1964,1964,4,2,14,7,2,47,4,5,3,5,5,1,3,7,1152,2,5,2,6,1152,1,0,1,0,3,1,4,6,7,1,3,2,1964,3,2,484,6,6,3,227,0,0,0,0,0,4,5,2,0,4,2010,9,5,180500
